"Year","State","Industry.Sector.Category","Sector","Electricity_Consumption"
1999,"NH","Energy-Only Providers","Residential","68,022"
1999,"NJ","Energy-Only Providers","Residential","443"
1999,"NM","Energy-Only Providers","Residential","4,380"
1999,"NY","Energy-Only Providers","Residential","381,472"
1999,"OH","Energy-Only Providers","Residential","0"
1999,"OR","Energy-Only Providers","Residential","0"
1999,"PA","Energy-Only Providers","Residential","2,882,455"
1999,"RI","Energy-Only Providers","Residential","4,727"
1999,"WA","Energy-Only Providers","Residential","0"
1999,"US","Energy-Only Providers","Residential","4,162,053"
1998,"AK","Total Electric Industry","Residential","1,767,992"
1998,"AL","Total Electric Industry","Residential","27,327,100"
1998,"AR","Total Electric Industry","Residential","14,339,398"
1998,"AZ","Total Electric Industry","Residential","21,610,888"
1998,"CA","Total Electric Industry","Residential","75,205,482"
1998,"CO","Total Electric Industry","Residential","12,651,635"
1998,"CT","Total Electric Industry","Residential","10,934,821"
1998,"DC","Total Electric Industry","Residential","1,595,611"
1998,"DE","Total Electric Industry","Residential","3,338,949"
1998,"FL","Total Electric Industry","Residential","95,768,182"
1998,"GA","Total Electric Industry","Residential","41,519,253"
1998,"HI","Total Electric Industry","Residential","2,640,645"
1998,"IA","Total Electric Industry","Residential","11,855,408"
1998,"ID","Total Electric Industry","Residential","6,610,196"
1998,"IL","Total Electric Industry","Residential","39,707,057"
1998,"IN","Total Electric Industry","Residential","27,334,287"
1998,"KS","Total Electric Industry","Residential","11,831,973"
1998,"KY","Total Electric Industry","Residential","21,669,405"
1998,"LA","Total Electric Industry","Residential","26,708,911"
1998,"MA","Total Electric Industry","Residential","16,387,951"
1998,"MD","Total Electric Industry","Residential","22,406,858"
1998,"ME","Total Electric Industry","Residential","3,589,078"
1998,"MI","Total Electric Industry","Residential","29,807,978"
1998,"MN","Total Electric Industry","Residential","17,378,235"
1998,"MO","Total Electric Industry","Residential","28,264,507"
1998,"MS","Total Electric Industry","Residential","16,392,306"
1998,"MT","Total Electric Industry","Residential","3,722,471"
1998,"NC","Total Electric Industry","Residential","42,890,314"
1998,"ND","Total Electric Industry","Residential","3,272,102"
1998,"NE","Total Electric Industry","Residential","8,160,194"
1998,"NH","Total Electric Industry","Residential","3,400,757"
1998,"NJ","Total Electric Industry","Residential","23,190,705"
1998,"NM","Total Electric Industry","Residential","4,641,931"
1998,"NV","Total Electric Industry","Residential","7,974,769"
1998,"NY","Total Electric Industry","Residential","40,563,199"
1998,"OH","Total Electric Industry","Residential","44,516,171"
1998,"OK","Total Electric Industry","Residential","19,510,723"
1998,"OR","Total Electric Industry","Residential","17,528,598"
1998,"PA","Total Electric Industry","Residential","42,922,599"
1998,"RI","Total Electric Industry","Residential","2,522,050"
1998,"SC","Total Electric Industry","Residential","23,558,044"
1998,"SD","Total Electric Industry","Residential","3,303,404"
1998,"TN","Total Electric Industry","Residential","35,427,693"
1998,"TX","Total Electric Industry","Residential","110,433,808"
1998,"UT","Total Electric Industry","Residential","5,755,763"
1998,"VA","Total Electric Industry","Residential","34,703,132"
1998,"VT","Total Electric Industry","Residential","1,951,338"
1998,"WA","Total Electric Industry","Residential","31,362,243"
1998,"WI","Total Electric Industry","Residential","19,087,369"
1998,"WV","Total Electric Industry","Residential","9,053,002"
1998,"WY","Total Electric Industry","Residential","2,012,635"
1998,"US","Total Electric Industry","Residential","1,130,109,120"
1998,"AK","Full-Service Providers","Residential","1,767,992"
1998,"AL","Full-Service Providers","Residential","27,327,100"
1998,"AR","Full-Service Providers","Residential","14,339,398"
1998,"AZ","Full-Service Providers","Residential","21,610,888"
1998,"CA","Full-Service Providers","Residential","74,791,673"
1998,"CO","Full-Service Providers","Residential","12,651,635"
1998,"CT","Full-Service Providers","Residential","10,934,821"
1998,"DC","Full-Service Providers","Residential","1,595,611"
1998,"DE","Full-Service Providers","Residential","3,338,949"
1998,"FL","Full-Service Providers","Residential","95,768,182"
1998,"GA","Full-Service Providers","Residential","41,519,253"
1998,"HI","Full-Service Providers","Residential","2,640,645"
1998,"IA","Full-Service Providers","Residential","11,855,408"
1998,"ID","Full-Service Providers","Residential","6,610,196"
1998,"IL","Full-Service Providers","Residential","39,684,985"
1998,"IN","Full-Service Providers","Residential","27,334,287"
1998,"KS","Full-Service Providers","Residential","11,831,973"
1998,"KY","Full-Service Providers","Residential","21,669,405"
1998,"LA","Full-Service Providers","Residential","26,708,911"
1998,"MA","Full-Service Providers","Residential","16,387,951"
1998,"MD","Full-Service Providers","Residential","22,406,858"
1998,"ME","Full-Service Providers","Residential","3,589,078"
1998,"MI","Full-Service Providers","Residential","29,807,978"
1998,"MN","Full-Service Providers","Residential","17,378,235"
1998,"MO","Full-Service Providers","Residential","28,264,507"
1998,"MS","Full-Service Providers","Residential","16,392,306"
1998,"MT","Full-Service Providers","Residential","3,722,471"
1998,"NC","Full-Service Providers","Residential","42,890,314"
1998,"ND","Full-Service Providers","Residential","3,272,102"
1998,"NE","Full-Service Providers","Residential","8,160,194"
1998,"NH","Full-Service Providers","Residential","3,383,764"
1998,"NJ","Full-Service Providers","Residential","23,190,705"
1998,"NM","Full-Service Providers","Residential","4,641,931"
1998,"NV","Full-Service Providers","Residential","7,974,769"
1998,"NY","Full-Service Providers","Residential","40,239,598"
1998,"OH","Full-Service Providers","Residential","44,516,171"
1998,"OK","Full-Service Providers","Residential","19,510,723"
1998,"OR","Full-Service Providers","Residential","17,496,101"
1998,"PA","Full-Service Providers","Residential","41,357,846"
1998,"RI","Full-Service Providers","Residential","2,521,643"
1998,"SC","Full-Service Providers","Residential","23,558,044"
1998,"SD","Full-Service Providers","Residential","3,303,404"
1998,"TN","Full-Service Providers","Residential","35,427,693"
1998,"TX","Full-Service Providers","Residential","110,433,808"
1998,"UT","Full-Service Providers","Residential","5,755,763"
1998,"VA","Full-Service Providers","Residential","34,703,132"
1998,"VT","Full-Service Providers","Residential","1,951,338"
1998,"WA","Full-Service Providers","Residential","31,362,243"
1998,"WI","Full-Service Providers","Residential","19,087,369"
1998,"WV","Full-Service Providers","Residential","9,053,002"
1998,"WY","Full-Service Providers","Residential","2,012,635"
1998,"US","Full-Service Providers","Residential","1,127,734,988"
1998,"CA","Energy-Only Providers","Residential","413,809"
1998,"ID","Energy-Only Providers","Residential","0"
1998,"IL","Energy-Only Providers","Residential","22,072"
1998,"MO","Energy-Only Providers","Residential","0"
1998,"MT","Energy-Only Providers","Residential","0"
1998,"NH","Energy-Only Providers","Residential","16,993"
1998,"NY","Energy-Only Providers","Residential","323,601"
1998,"OR","Energy-Only Providers","Residential","32,497"
1998,"PA","Energy-Only Providers","Residential","1,564,753"
1998,"RI","Energy-Only Providers","Residential","407"
1998,"WA","Energy-Only Providers","Residential","0"
1998,"US","Energy-Only Providers","Residential","2,374,132"
1997,"AK","Total Electric Industry","Residential","1,725,834"
1997,"AL","Total Electric Industry","Residential","24,893,128"
1997,"AR","Total Electric Industry","Residential","12,989,655"
1997,"AZ","Total Electric Industry","Residential","20,682,568"
1997,"CA","Total Electric Industry","Residential","73,086,272"
1997,"CO","Total Electric Industry","Residential","12,260,908"
1997,"CT","Total Electric Industry","Residential","10,858,915"
1997,"DC","Total Electric Industry","Residential","1,553,682"
1997,"DE","Total Electric Industry","Residential","3,257,281"
1997,"FL","Total Electric Industry","Residential","87,845,337"
1997,"GA","Total Electric Industry","Residential","36,830,702"
1997,"HI","Total Electric Industry","Residential","2,668,050"
1997,"IA","Total Electric Industry","Residential","11,673,483"
1997,"ID","Total Electric Industry","Residential","6,627,929"
1997,"IL","Total Electric Industry","Residential","37,264,209"
1997,"IN","Total Electric Industry","Residential","26,550,478"
1997,"KS","Total Electric Industry","Residential","10,862,127"
1997,"KY","Total Electric Industry","Residential","20,998,186"
1997,"LA","Total Electric Industry","Residential","24,501,646"
1997,"MA","Total Electric Industry","Residential","16,278,236"
1997,"MD","Total Electric Industry","Residential","21,936,663"
1997,"ME","Total Electric Industry","Residential","3,658,971"
1997,"MI","Total Electric Industry","Residential","28,726,279"
1997,"MN","Total Electric Industry","Residential","17,073,458"
1997,"MO","Total Electric Industry","Residential","26,595,252"
1997,"MS","Total Electric Industry","Residential","14,817,360"
1997,"MT","Total Electric Industry","Residential","3,803,973"
1997,"NC","Total Electric Industry","Residential","40,611,106"
1997,"ND","Total Electric Industry","Residential","3,436,886"
1997,"NE","Total Electric Industry","Residential","7,988,645"
1997,"NH","Total Electric Industry","Residential","3,388,586"
1997,"NJ","Total Electric Industry","Residential","22,286,447"
1997,"NM","Total Electric Industry","Residential","4,501,977"
1997,"NV","Total Electric Industry","Residential","7,801,402"
1997,"NY","Total Electric Industry","Residential","40,059,254"
1997,"OH","Total Electric Industry","Residential","43,634,915"
1997,"OK","Total Electric Industry","Residential","17,375,599"
1997,"OR","Total Electric Industry","Residential","17,184,524"
1997,"PA","Total Electric Industry","Residential","42,784,957"
1997,"RI","Total Electric Industry","Residential","2,486,430"
1997,"SC","Total Electric Industry","Residential","21,611,334"
1997,"SD","Total Electric Industry","Residential","3,376,342"
1997,"TN","Total Electric Industry","Residential","33,366,969"
1997,"TX","Total Electric Industry","Residential","101,094,027"
1997,"UT","Total Electric Industry","Residential","5,660,706"
1997,"VA","Total Electric Industry","Residential","33,923,494"
1997,"VT","Total Electric Industry","Residential","1,992,280"
1997,"WA","Total Electric Industry","Residential","31,749,220"
1997,"WI","Total Electric Industry","Residential","18,510,446"
1997,"WV","Total Electric Industry","Residential","9,026,671"
1997,"WY","Total Electric Industry","Residential","2,007,299"
1997,"US","Total Electric Industry","Residential","1,075,880,098"
1997,"AK","Full-Service Providers","Residential","1,725,834"
1997,"AL","Full-Service Providers","Residential","24,893,128"
1997,"AR","Full-Service Providers","Residential","12,989,655"
1997,"AZ","Full-Service Providers","Residential","20,682,568"
1997,"CA","Full-Service Providers","Residential","73,086,272"
1997,"CO","Full-Service Providers","Residential","12,260,908"
1997,"CT","Full-Service Providers","Residential","10,858,915"
1997,"DC","Full-Service Providers","Residential","1,553,682"
1997,"DE","Full-Service Providers","Residential","3,257,281"
1997,"FL","Full-Service Providers","Residential","87,845,337"
1997,"GA","Full-Service Providers","Residential","36,830,702"
1997,"HI","Full-Service Providers","Residential","2,668,050"
1997,"IA","Full-Service Providers","Residential","11,673,483"
1997,"ID","Full-Service Providers","Residential","6,627,929"
1997,"IL","Full-Service Providers","Residential","37,245,850"
1997,"IN","Full-Service Providers","Residential","26,550,478"
1997,"KS","Full-Service Providers","Residential","10,862,127"
1997,"KY","Full-Service Providers","Residential","20,998,186"
1997,"LA","Full-Service Providers","Residential","24,501,646"
1997,"MA","Full-Service Providers","Residential","16,274,470"
1997,"MD","Full-Service Providers","Residential","21,936,663"
1997,"ME","Full-Service Providers","Residential","3,658,971"
1997,"MI","Full-Service Providers","Residential","28,726,279"
1997,"MN","Full-Service Providers","Residential","17,073,458"
1997,"MO","Full-Service Providers","Residential","26,595,252"
1997,"MS","Full-Service Providers","Residential","14,817,360"
1997,"MT","Full-Service Providers","Residential","3,803,973"
1997,"NC","Full-Service Providers","Residential","40,611,106"
1997,"ND","Full-Service Providers","Residential","3,436,886"
1997,"NE","Full-Service Providers","Residential","7,988,645"
1997,"NH","Full-Service Providers","Residential","3,367,518"
1997,"NJ","Full-Service Providers","Residential","22,286,447"
1997,"NM","Full-Service Providers","Residential","4,501,977"
1997,"NV","Full-Service Providers","Residential","7,801,402"
1997,"NY","Full-Service Providers","Residential","40,058,511"
1997,"OH","Full-Service Providers","Residential","43,634,915"
